label,youtube_id,time_start,time_end,full_path,num_files,hasPerson,segmented_path,mask_path,bboxes_info,bbox_vis_path
playing violin,qTIunXSn6b4,28,38,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing violin/qTIunXSn6b4_000028_000038,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing violin/qTIunXSn6b4_000028_000038,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing violin/qTIunXSn6b4_000028_000038,"[{'class': 'person', 'confidence': 0.5317468047142029, 'bbox': [12.476055145263672, 46.51199722290039, 296.23455810546875, 253.6821746826172]}, {'class': 'person', 'confidence': 0.32689833641052246, 'bbox': [71.86441040039062, 46.815650939941406, 334.20172119140625, 252.0184326171875]}, {'class': 'person', 'confidence': 0.25134268403053284, 'bbox': [353.33819580078125, 236.148193359375, 375.7889404296875, 255.93154907226562]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing violin/qTIunXSn6b4_000028_000038/bbox_img/bbox_image.jpg
playing saxophone,q_fochzVbeY,51,61,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing saxophone/q_fochzVbeY_000051_000061,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing saxophone/q_fochzVbeY_000051_000061,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing saxophone/q_fochzVbeY_000051_000061,"[{'class': 'person', 'confidence': 0.8732116222381592, 'bbox': [104.53323364257812, 52.55450439453125, 205.7325439453125, 254.82667541503906]}, {'class': 'person', 'confidence': 0.8721401691436768, 'bbox': [0.1657799631357193, 78.89080047607422, 66.17517852783203, 254.6574249267578]}, {'class': 'person', 'confidence': 0.8353554606437683, 'bbox': [290.57049560546875, 17.619415283203125, 386.4969787597656, 239.54237365722656]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing saxophone/q_fochzVbeY_000051_000061/bbox_img/bbox_image.jpg
walking the dog,qajKFPs1cdY,4,14,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/walking the dog/qajKFPs1cdY_000004_000014,301,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/walking the dog/qajKFPs1cdY_000004_000014,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/walking the dog/qajKFPs1cdY_000004_000014,"[{'class': 'person', 'confidence': 0.9162412285804749, 'bbox': [32.55935287475586, 22.777931213378906, 159.40879821777344, 252.0270233154297]}, {'class': 'dog', 'confidence': 0.8922690153121948, 'bbox': [188.13613891601562, 139.3924560546875, 246.29400634765625, 255.9508514404297]}, {'class': 'car', 'confidence': 0.7534960508346558, 'bbox': [31.699357986450195, 115.8760757446289, 82.32964324951172, 152.47091674804688]}, {'class': 'car', 'confidence': 0.7156196236610413, 'bbox': [238.0057830810547, 111.87898254394531, 268.10455322265625, 137.5113067626953]}, {'class': 'car', 'confidence': 0.5654812455177307, 'bbox': [286.1407165527344, 108.42340087890625, 313.1500244140625, 139.99476623535156]}, {'class': 'person', 'confidence': 0.5593782663345337, 'bbox': [271.33038330078125, 103.349365234375, 290.8382568359375, 145.083740234375]}, {'class': 'car', 'confidence': 0.5584970116615295, 'bbox': [141.24986267089844, 103.64801025390625, 172.1763458251953, 145.8304443359375]}, {'class': 'car', 'confidence': 0.503271758556366, 'bbox': [255.28399658203125, 115.13355255126953, 273.8955383300781, 140.71153259277344]}, {'class': 'car', 'confidence': 0.46164053678512573, 'bbox': [302.344970703125, 105.34038543701172, 338.0697021484375, 147.33798217773438]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/walking the dog/qajKFPs1cdY_000004_000014/bbox_img/bbox_image.jpg
surfing water,qoWB5Qr0JQ0,38,48,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/surfing water/qoWB5Qr0JQ0_000038_000048,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/surfing water/qoWB5Qr0JQ0_000038_000048,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/surfing water/qoWB5Qr0JQ0_000038_000048,"[{'class': 'person', 'confidence': 0.41146889328956604, 'bbox': [222.23362731933594, 31.825368881225586, 273.2654113769531, 178.63145446777344]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/surfing water/qoWB5Qr0JQ0_000038_000048/bbox_img/bbox_image.jpg
juggling balls,qqx4uB262mI,187,197,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/juggling balls/qqx4uB262mI_000187_000197,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/juggling balls/qqx4uB262mI_000187_000197,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/juggling balls/qqx4uB262mI_000187_000197,"[{'class': 'person', 'confidence': 0.917686402797699, 'bbox': [203.8040008544922, 98.71792602539062, 296.7088928222656, 254.9139404296875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/juggling balls/qqx4uB262mI_000187_000197/bbox_img/bbox_image.jpg
playing trumpet,qtA0eKs9cyQ,202,212,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing trumpet/qtA0eKs9cyQ_000202_000212,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing trumpet/qtA0eKs9cyQ_000202_000212,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing trumpet/qtA0eKs9cyQ_000202_000212,"[{'class': 'person', 'confidence': 0.7976282238960266, 'bbox': [152.73040771484375, 23.488853454589844, 266.1044006347656, 190.76629638671875]}, {'class': 'person', 'confidence': 0.4552222490310669, 'bbox': [263.6067810058594, 104.23348236083984, 301.17034912109375, 207.4652557373047]}, {'class': 'person', 'confidence': 0.4207383394241333, 'bbox': [96.36506652832031, 21.72550392150879, 206.89236450195312, 191.69674682617188]}, {'class': 'person', 'confidence': 0.3659524619579315, 'bbox': [299.8266906738281, 48.36286544799805, 341.84942626953125, 162.27081298828125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing trumpet/qtA0eKs9cyQ_000202_000212/bbox_img/bbox_image.jpg
playing violin,qtP3z7C2pP8,114,124,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing violin/qtP3z7C2pP8_000114_000124,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing violin/qtP3z7C2pP8_000114_000124,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing violin/qtP3z7C2pP8_000114_000124,"[{'class': 'person', 'confidence': 0.6180515289306641, 'bbox': [0.21002310514450073, 0.0, 219.9282684326172, 245.10708618164062]}, {'class': 'person', 'confidence': 0.3330933749675751, 'bbox': [404.1162109375, 161.31581115722656, 455.7781982421875, 254.00538635253906]}, {'class': 'vase', 'confidence': 0.2954801917076111, 'bbox': [0.5038902163505554, 132.75433349609375, 211.3793487548828, 252.01451110839844]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing violin/qtP3z7C2pP8_000114_000124/bbox_img/bbox_image.jpg
skipping rope,quoyW7FZqdI,120,130,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/skipping rope/quoyW7FZqdI_000120_000130,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skipping rope/quoyW7FZqdI_000120_000130,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/skipping rope/quoyW7FZqdI_000120_000130,"[{'class': 'person', 'confidence': 0.9068101644515991, 'bbox': [121.70967864990234, 68.1473617553711, 235.15432739257812, 238.93731689453125]}, {'class': 'bench', 'confidence': 0.7518220543861389, 'bbox': [0.44709551334381104, 148.98721313476562, 85.62271118164062, 176.3802947998047]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skipping rope/quoyW7FZqdI_000120_000130/bbox_img/bbox_image.jpg
playing tennis,qw3JiXhP-4s,13,23,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing tennis/qw3JiXhP-4s_000013_000023,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing tennis/qw3JiXhP-4s_000013_000023,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing tennis/qw3JiXhP-4s_000013_000023,"[{'class': 'person', 'confidence': 0.8768306374549866, 'bbox': [82.94623565673828, 144.7973175048828, 143.31378173828125, 269.5485534667969]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing tennis/qw3JiXhP-4s_000013_000023/bbox_img/bbox_image.jpg
catching or throwing baseball,qxmmrubm9aM,2,12,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/catching or throwing baseball/qxmmrubm9aM_000002_000012,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/catching or throwing baseball/qxmmrubm9aM_000002_000012,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/catching or throwing baseball/qxmmrubm9aM_000002_000012,"[{'class': 'person', 'confidence': 0.8785293102264404, 'bbox': [336.1173400878906, 0.0, 457.71185302734375, 252.95716857910156]}, {'class': 'person', 'confidence': 0.8649182915687561, 'bbox': [0.2839197814464569, 0.7462653517723083, 88.11685180664062, 253.9768829345703]}, {'class': 'person', 'confidence': 0.8446625471115112, 'bbox': [136.96231079101562, 88.58377838134766, 246.23831176757812, 254.35028076171875]}, {'class': 'handbag', 'confidence': 0.27094733715057373, 'bbox': [30.506731033325195, 177.42132568359375, 75.90685272216797, 222.51121520996094]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/catching or throwing baseball/qxmmrubm9aM_000002_000012/bbox_img/bbox_image.jpg
hurdling,qxxlGfd9A3Q,69,79,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/hurdling/qxxlGfd9A3Q_000069_000079,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/hurdling/qxxlGfd9A3Q_000069_000079,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/hurdling/qxxlGfd9A3Q_000069_000079,"[{'class': 'person', 'confidence': 0.8722352981567383, 'bbox': [22.19968605041504, 76.53697204589844, 106.90882110595703, 192.94903564453125]}, {'class': 'person', 'confidence': 0.6742505431175232, 'bbox': [342.1798400878906, 67.26165771484375, 372.8717041015625, 155.27906799316406]}, {'class': 'person', 'confidence': 0.5789598822593689, 'bbox': [238.46681213378906, 24.6514835357666, 259.3564453125, 66.25469207763672]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/hurdling/qxxlGfd9A3Q_000069_000079/bbox_img/bbox_image.jpg
skiing (not slalom or crosscountry),rIjpXK18RiE,7,17,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/skiing (not slalom or crosscountry)/rIjpXK18RiE_000007_000017,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skiing (not slalom or crosscountry)/rIjpXK18RiE_000007_000017,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/skiing (not slalom or crosscountry)/rIjpXK18RiE_000007_000017,"[{'class': 'person', 'confidence': 0.9055722951889038, 'bbox': [99.10675048828125, 33.09854507446289, 254.0988311767578, 254.6785125732422]}, {'class': 'person', 'confidence': 0.87456876039505, 'bbox': [263.50103759765625, 45.66144561767578, 380.30877685546875, 254.54348754882812]}, {'class': 'person', 'confidence': 0.7404803037643433, 'bbox': [57.424739837646484, 122.1782455444336, 130.80422973632812, 211.20657348632812]}, {'class': 'person', 'confidence': 0.7130413055419922, 'bbox': [16.33099365234375, 124.42220306396484, 58.44112777709961, 199.2102508544922]}, {'class': 'chair', 'confidence': 0.6037766933441162, 'bbox': [82.149169921875, 151.22125244140625, 121.29279327392578, 208.06178283691406]}, {'class': 'person', 'confidence': 0.5053170323371887, 'bbox': [48.32676696777344, 126.0503921508789, 95.26229858398438, 204.33285522460938]}, {'class': 'chair', 'confidence': 0.49988844990730286, 'bbox': [5.416075229644775, 146.7975616455078, 34.64521026611328, 204.4649658203125]}, {'class': 'person', 'confidence': 0.3248494267463684, 'bbox': [60.85615921020508, 126.3827896118164, 95.35942077636719, 157.39195251464844]}, {'class': 'chair', 'confidence': 0.25413966178894043, 'bbox': [10.389009475708008, 161.55482482910156, 32.47278594970703, 204.2832489013672]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skiing (not slalom or crosscountry)/rIjpXK18RiE_000007_000017/bbox_img/bbox_image.jpg
hitting baseball,rJsBJCy8kxY,62,72,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/hitting baseball/rJsBJCy8kxY_000062_000072,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/hitting baseball/rJsBJCy8kxY_000062_000072,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/hitting baseball/rJsBJCy8kxY_000062_000072,"[{'class': 'person', 'confidence': 0.8948743939399719, 'bbox': [108.99534606933594, 56.891517639160156, 192.1121826171875, 213.90711975097656]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/hitting baseball/rJsBJCy8kxY_000062_000072/bbox_img/bbox_image.jpg
dribbling basketball,rPIsGiVsQ-s,29,39,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/dribbling basketball/rPIsGiVsQ-s_000029_000039,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/rPIsGiVsQ-s_000029_000039,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/dribbling basketball/rPIsGiVsQ-s_000029_000039,"[{'class': 'sports ball', 'confidence': 0.9082255959510803, 'bbox': [140.1151885986328, 108.49666595458984, 177.32554626464844, 142.70599365234375]}, {'class': 'person', 'confidence': 0.8956001400947571, 'bbox': [128.67623901367188, 0.4547818899154663, 235.16067504882812, 155.66526794433594]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/dribbling basketball/rPIsGiVsQ-s_000029_000039/bbox_img/bbox_image.jpg
playing basketball,rTq16maGNvs,3,13,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing basketball/rTq16maGNvs_000003_000013,207,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing basketball/rTq16maGNvs_000003_000013,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing basketball/rTq16maGNvs_000003_000013,"[{'class': 'person', 'confidence': 0.7285712957382202, 'bbox': [226.2686309814453, 216.35739135742188, 256.0, 310.3433532714844]}, {'class': 'person', 'confidence': 0.635750412940979, 'bbox': [184.74876403808594, 228.30445861816406, 201.5858612060547, 273.44805908203125]}, {'class': 'person', 'confidence': 0.5231994390487671, 'bbox': [127.19385528564453, 229.0000762939453, 156.2784881591797, 316.9930725097656]}, {'class': 'backpack', 'confidence': 0.313605934381485, 'bbox': [123.86865234375, 240.20611572265625, 142.42945861816406, 269.1750793457031]}, {'class': 'person', 'confidence': 0.3107205331325531, 'bbox': [132.4829559326172, 228.85366821289062, 153.52000427246094, 307.11920166015625]}, {'class': 'person', 'confidence': 0.25132429599761963, 'bbox': [137.5561065673828, 229.71493530273438, 156.0672607421875, 317.01983642578125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing basketball/rTq16maGNvs_000003_000013/bbox_img/bbox_image.jpg
playing violin,rUniJPplwUs,281,291,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/playing violin/rUniJPplwUs_000281_000291,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing violin/rUniJPplwUs_000281_000291,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/playing violin/rUniJPplwUs_000281_000291,"[{'class': 'person', 'confidence': 0.6980392932891846, 'bbox': [126.8653335571289, 199.11851501464844, 182.122802734375, 255.91868591308594]}, {'class': 'person', 'confidence': 0.6765872240066528, 'bbox': [389.5560607910156, 132.42971801757812, 434.2857971191406, 203.94537353515625]}, {'class': 'person', 'confidence': 0.5325232148170471, 'bbox': [188.46932983398438, 156.62704467773438, 261.6386413574219, 254.19598388671875]}, {'class': 'person', 'confidence': 0.5130372047424316, 'bbox': [0.04202527925372124, 131.88682556152344, 44.80524826049805, 252.6594696044922]}, {'class': 'person', 'confidence': 0.5003502368927002, 'bbox': [357.9725646972656, 126.74864959716797, 398.8492126464844, 190.775146484375]}, {'class': 'person', 'confidence': 0.49747443199157715, 'bbox': [253.72940063476562, 148.84593200683594, 318.2564697265625, 250.26133728027344]}, {'class': 'person', 'confidence': 0.45508819818496704, 'bbox': [101.72299194335938, 147.9507293701172, 139.591064453125, 198.36326599121094]}, {'class': 'person', 'confidence': 0.4163425862789154, 'bbox': [334.8001403808594, 116.84632110595703, 366.7373962402344, 165.15359497070312]}, {'class': 'person', 'confidence': 0.40818771719932556, 'bbox': [0.0, 131.2071075439453, 44.879180908203125, 206.5004425048828]}, {'class': 'tv', 'confidence': 0.39387190341949463, 'bbox': [47.03409957885742, 130.16275024414062, 77.4452896118164, 155.71511840820312]}, {'class': 'person', 'confidence': 0.2764627933502197, 'bbox': [208.74404907226562, 119.67242431640625, 238.3480224609375, 160.26904296875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/playing violin/rUniJPplwUs_000281_000291/bbox_img/bbox_image.jpg
skipping rope,rVJ-_AP00o4,154,164,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/train/skipping rope/rVJ-_AP00o4_000154_000164,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skipping rope/rVJ-_AP00o4_000154_000164,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_binarymasks_minikinetics50_train/skipping rope/rVJ-_AP00o4_000154_000164,"[{'class': 'person', 'confidence': 0.608817458152771, 'bbox': [127.73894500732422, 100.97048950195312, 141.2504119873047, 142.51377868652344]}, {'class': 'person', 'confidence': 0.5920023322105408, 'bbox': [105.46723175048828, 104.75810241699219, 114.5489273071289, 124.10582733154297]}, {'class': 'person', 'confidence': 0.541462242603302, 'bbox': [219.4324493408203, 98.6699447631836, 235.825927734375, 134.92955017089844]}, {'class': 'person', 'confidence': 0.4815680980682373, 'bbox': [65.84353637695312, 100.09750366210938, 79.46109771728516, 150.73194885253906]}, {'class': 'person', 'confidence': 0.38385871052742004, 'bbox': [251.22496032714844, 101.59901428222656, 264.0877685546875, 130.1001739501953]}, {'class': 'person', 'confidence': 0.29598966240882874, 'bbox': [179.24758911132812, 104.48495483398438, 189.5077667236328, 127.91770935058594]}, {'class': 'person', 'confidence': 0.2761768400669098, 'bbox': [221.11671447753906, 98.69160461425781, 236.1156768798828, 164.43743896484375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/minikinetics50/new_segmented_minikinetics50_train/skipping rope/rVJ-_AP00o4_000154_000164/bbox_img/bbox_image.jpg
