label,youtube_id,full_path,num_files,time_start,time_end
brushing teeth,0tlGOxUQ0Kw,/n/fs/visualai-scr/Data/HAT2/seg/brushing teeth/0tlGOxUQ0Kw_000074_000084,300,74,84
brushing teeth,wrlHs_EsLOY,/n/fs/visualai-scr/Data/HAT2/seg/brushing teeth/wrlHs_EsLOY_000106_000116,300,106,116
brushing teeth,fJMIHGf8dLs,/n/fs/visualai-scr/Data/HAT2/seg/brushing teeth/fJMIHGf8dLs_000155_000165,302,155,165
brushing teeth,DBOb1ZNzYfw,/n/fs/visualai-scr/Data/HAT2/seg/brushing teeth/DBOb1ZNzYfw_000026_000036,300,26,36
playing basketball,5n1umdTlMfA,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/5n1umdTlMfA_000003_000013,300,3,13
playing basketball,ocJaiKOm55g,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/ocJaiKOm55g_000048_000058,301,48,58
playing basketball,5kgAPdXfj64,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/5kgAPdXfj64_000061_000071,300,61,71
playing basketball,OmAPoNKjF-A,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/OmAPoNKjF-A_000059_000069,300,59,69
playing basketball,O1dribmMv-E,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/O1dribmMv-E_000070_000080,300,70,80
playing basketball,hd7dxyjovCY,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/hd7dxyjovCY_000031_000041,300,31,41
playing basketball,5EheWAKuZnY,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/5EheWAKuZnY_000003_000013,300,3,13
playing basketball,T1_5hyXUW9o,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/T1_5hyXUW9o_000079_000089,300,79,89
playing basketball,KtqngYZbwJc,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/KtqngYZbwJc_000512_000522,300,512,522
playing basketball,oShj9Rey2ZE,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/oShj9Rey2ZE_000097_000107,300,97,107
playing basketball,id66m9hwjkM,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/id66m9hwjkM_000044_000054,300,44,54
playing basketball,9mjAtIkbiI8,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/9mjAtIkbiI8_000349_000359,300,349,359
playing basketball,0zTKKv_g0CY,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/0zTKKv_g0CY_000223_000233,283,223,233
playing basketball,l3Bx9TtjNKE,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/l3Bx9TtjNKE_000003_000013,300,3,13
playing basketball,4HJfvMNkGjg,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/4HJfvMNkGjg_000017_000027,161,17,27
playing basketball,47xG91EAwgY,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/47xG91EAwgY_000346_000356,300,346,356
playing basketball,8moq8a_YPXI,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/8moq8a_YPXI_000032_000042,300,32,42
playing basketball,UT-CNhhagS4,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/UT-CNhhagS4_000001_000011,300,1,11
playing basketball,TNkot064mgY,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/TNkot064mgY_000007_000017,176,7,17
playing basketball,_tLX2urc6I8,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/_tLX2urc6I8_000013_000023,300,13,23
playing basketball,KCSNGD2_WlE,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/KCSNGD2_WlE_000051_000061,300,51,61
playing basketball,EldbwC42gjM,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/EldbwC42gjM_000116_000126,300,116,126
playing basketball,H--Aco0yzW4,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/H--Aco0yzW4_000001_000011,300,1,11
playing basketball,uPMrdDdZ688,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/uPMrdDdZ688_000107_000117,300,107,117
playing basketball,zG65IAmnSnc,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/zG65IAmnSnc_000096_000106,300,96,106
playing basketball,3mIvIgAlniY,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/3mIvIgAlniY_000001_000011,300,1,11
playing basketball,qrX05sAntoA,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/qrX05sAntoA_000064_000074,300,64,74
playing basketball,61oPN1ONIk8,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/61oPN1ONIk8_000004_000014,301,4,14
playing basketball,dWoqP1eAIig,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/dWoqP1eAIig_000003_000013,67,3,13
playing basketball,pXM6GD0EtcU,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/pXM6GD0EtcU_000283_000293,300,283,293
playing basketball,eyUkNXqDkFg,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/eyUkNXqDkFg_000008_000018,300,8,18
playing basketball,efJORnxWfdA,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/efJORnxWfdA_000051_000061,236,51,61
playing basketball,f8_NJjm1Gvg,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/f8_NJjm1Gvg_000026_000036,300,26,36
playing basketball,swuIzEjpmak,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/swuIzEjpmak_000340_000350,300,340,350
playing basketball,cM5f-bT07gc,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/cM5f-bT07gc_000033_000043,300,33,43
playing basketball,MeLrziGSbco,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/MeLrziGSbco_000021_000031,300,21,31
playing basketball,sEN_lFB9QGk,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/sEN_lFB9QGk_000009_000019,300,9,19
playing basketball,XmDGpy5TxWs,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/XmDGpy5TxWs_000004_000014,300,4,14
playing basketball,dOWcXMFwZEg,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/dOWcXMFwZEg_000187_000197,300,187,197
playing basketball,qAjMFoo7N2s,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/qAjMFoo7N2s_000004_000014,300,4,14
playing basketball,meU_fRey6Us,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/meU_fRey6Us_000001_000011,300,1,11
playing basketball,Xb6cm8N2cFQ,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/Xb6cm8N2cFQ_000137_000147,300,137,147
playing basketball,DiBlWpZaNuE,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/DiBlWpZaNuE_000042_000052,300,42,52
playing basketball,Of6LQZ7jGaM,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/Of6LQZ7jGaM_000008_000018,300,8,18
playing basketball,KCGdD9sIlsc,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/KCGdD9sIlsc_000128_000138,300,128,138
playing basketball,5DyidFJuzQY,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/5DyidFJuzQY_000122_000132,301,122,132
playing basketball,T57MGARtSaM,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/T57MGARtSaM_000008_000018,300,8,18
playing basketball,pwCauzvBwJQ,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/pwCauzvBwJQ_000051_000061,300,51,61
playing basketball,DtLbnBXrDgs,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/DtLbnBXrDgs_000001_000011,300,1,11
playing basketball,Wq7ByHTKi8A,/n/fs/visualai-scr/Data/HAT2/seg/playing basketball/Wq7ByHTKi8A_000172_000182,300,172,182
tying tie,d2owlPKG5bY,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/d2owlPKG5bY_000096_000106,300,96,106
tying tie,eLyyjoO43p4,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/eLyyjoO43p4_000000_000010,300,0,10
tying tie,i1PcVAXtby0,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/i1PcVAXtby0_000234_000244,300,234,244
tying tie,Pn3RFLCT49c,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/Pn3RFLCT49c_000063_000073,300,63,73
tying tie,0LFcgiJKZUw,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/0LFcgiJKZUw_000063_000073,300,63,73
tying tie,k0BHkAT22vE,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/k0BHkAT22vE_000000_000010,300,0,10
tying tie,SaJkIGvXaEs,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/SaJkIGvXaEs_000063_000073,300,63,73
tying tie,kopmw2XYg-4,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/kopmw2XYg-4_000164_000174,300,164,174
tying tie,L41O7X_kwvo,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/L41O7X_kwvo_000074_000084,300,74,84
tying tie,bdUR-FmgAso,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/bdUR-FmgAso_000016_000026,301,16,26
tying tie,6ZvmpZzG2-I,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/6ZvmpZzG2-I_000052_000062,300,52,62
tying tie,mHlVB_CxXGE,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/mHlVB_CxXGE_000043_000053,300,43,53
tying tie,6bblVyFrBpM,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/6bblVyFrBpM_000037_000047,300,37,47
tying tie,Isvls_1bT5U,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/Isvls_1bT5U_000089_000099,300,89,99
tying tie,Nbr7vfA0a6s,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/Nbr7vfA0a6s_000077_000087,300,77,87
tying tie,I-sS8zmcpfo,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/I-sS8zmcpfo_000048_000058,300,48,58
tying tie,l2GKT_nRoOU,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/l2GKT_nRoOU_000073_000083,187,73,83
tying tie,-irXG0K3Wfo,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/-irXG0K3Wfo_000126_000136,300,126,136
tying tie,qOSCIXwjZXA,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/qOSCIXwjZXA_000031_000041,300,31,41
tying tie,-0byZyStAYQ,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/-0byZyStAYQ_000054_000064,300,54,64
tying tie,eQHz5RNWXYQ,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/eQHz5RNWXYQ_000069_000079,300,69,79
tying tie,E0C2d_EpfNA,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/E0C2d_EpfNA_000115_000125,217,115,125
tying tie,NjkI5WDOZeo,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/NjkI5WDOZeo_000157_000167,300,157,167
tying tie,PdsCFMJr8jA,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/PdsCFMJr8jA_000090_000100,300,90,100
tying tie,W7kBmpVsgw8,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/W7kBmpVsgw8_000118_000128,300,118,128
tying tie,io1ssEBVB1Y,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/io1ssEBVB1Y_000028_000038,300,28,38
tying tie,iiWzd1Y9758,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/iiWzd1Y9758_000102_000112,300,102,112
tying tie,7Mtprt8_bqM,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/7Mtprt8_bqM_000060_000070,300,60,70
tying tie,OJNbWKDdIQg,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/OJNbWKDdIQg_000000_000010,300,0,10
tying tie,C15qK3MFWLk,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/C15qK3MFWLk_000001_000011,300,1,11
tying tie,QQp6IfJInQc,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/QQp6IfJInQc_000105_000115,300,105,115
tying tie,I72sK7vXskg,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/I72sK7vXskg_000053_000063,300,53,63
tying tie,U1zm7BJY1U0,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/U1zm7BJY1U0_000104_000114,300,104,114
tying tie,Zb4zYWlp7D4,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/Zb4zYWlp7D4_000383_000393,300,383,393
tying tie,iYHlztQWOA0,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/iYHlztQWOA0_000050_000060,300,50,60
tying tie,zVlHUt0eWbU,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/zVlHUt0eWbU_000090_000100,300,90,100
tying tie,x_fudDEG30o,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/x_fudDEG30o_000005_000015,300,5,15
tying tie,ecNLf37mews,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/ecNLf37mews_000012_000022,300,12,22
tying tie,xFMIqMgGSGM,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/xFMIqMgGSGM_000068_000078,300,68,78
tying tie,DIrYfnfogiA,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/DIrYfnfogiA_000148_000158,300,148,158
tying tie,Dg8swJNFFZU,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/Dg8swJNFFZU_000138_000148,300,138,148
tying tie,hvSrk8GIO-E,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/hvSrk8GIO-E_000113_000123,301,113,123
tying tie,xAOCmkWq848,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/xAOCmkWq848_000013_000023,300,13,23
tying tie,z4o6612UdTo,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/z4o6612UdTo_000073_000083,300,73,83
tying tie,KG7T3DDXQBg,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/KG7T3DDXQBg_000083_000093,300,83,93
tying tie,OBLCipmRnUI,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/OBLCipmRnUI_000143_000153,300,143,153
tying tie,5eXY0GVmBCw,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/5eXY0GVmBCw_000049_000059,300,49,59
tying tie,q8gRhZmzJmo,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/q8gRhZmzJmo_000098_000108,300,98,108
tying tie,4RRZYsepamM,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/4RRZYsepamM_000066_000076,300,66,76
tying tie,NxEWCY0ODS8,/n/fs/visualai-scr/Data/HAT2/seg/tying tie/NxEWCY0ODS8_000379_000389,300,379,389
skiing slalom,3I0uO2fwVCk,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/3I0uO2fwVCk_000020_000030,220,20,30
skiing slalom,20sQeluAuo8,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/20sQeluAuo8_000099_000109,300,99,109
skiing slalom,RvXnfumvBvQ,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/RvXnfumvBvQ_000412_000422,300,412,422
skiing slalom,XihcOEopJG0,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/XihcOEopJG0_000041_000051,300,41,51
skiing slalom,snvZDqfJ9Mw,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/snvZDqfJ9Mw_000105_000115,300,105,115
skiing slalom,rKzN_KFOXco,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/rKzN_KFOXco_000003_000013,300,3,13
skiing slalom,vJ9f9SSRapc,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/vJ9f9SSRapc_000093_000103,300,93,103
skiing slalom,890WycqQvNc,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/890WycqQvNc_000933_000943,300,933,943
skiing slalom,--SrV9bGzRA,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/--SrV9bGzRA_000197_000207,300,197,207
skiing slalom,toIEBQlH4DI,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/toIEBQlH4DI_005416_005426,300,5416,5426
skiing slalom,a4AL9zDGYN4,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/a4AL9zDGYN4_000015_000025,300,15,25
skiing slalom,twElHBMruLQ,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/twElHBMruLQ_006455_006465,300,6455,6465
skiing slalom,qDkeQe8eaak,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/qDkeQe8eaak_000015_000025,300,15,25
skiing slalom,rUIstn6DYz4,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/rUIstn6DYz4_000065_000075,300,65,75
skiing slalom,Ch_wt_nV2k4,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/Ch_wt_nV2k4_000702_000712,300,702,712
skiing slalom,9yqjAckuPM0,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/9yqjAckuPM0_000136_000146,300,136,146
skiing slalom,QfLQw4ZTc1k,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/QfLQw4ZTc1k_000200_000210,300,200,210
skiing slalom,wvZmdTr4-Ag,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/wvZmdTr4-Ag_000669_000679,300,669,679
skiing slalom,yhZCJEr4x1w,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/yhZCJEr4x1w_000050_000060,300,50,60
skiing slalom,D5bxwDTzKrI,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/D5bxwDTzKrI_000313_000323,300,313,323
skiing slalom,GEpsdCTPSkM,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/GEpsdCTPSkM_000015_000025,252,15,25
skiing slalom,tZazt1KDJU0,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/tZazt1KDJU0_000017_000027,300,17,27
skiing slalom,H7RnxUf0mFQ,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/H7RnxUf0mFQ_000112_000122,300,112,122
skiing slalom,hx-AbPBIrFE,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/hx-AbPBIrFE_000039_000049,300,39,49
skiing slalom,c8L5gnF1-sw,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/c8L5gnF1-sw_000034_000044,300,34,44
skiing slalom,29eOCM2BgdI,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/29eOCM2BgdI_000270_000280,300,270,280
skiing slalom,o5K7K_9JqJo,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/o5K7K_9JqJo_000048_000058,300,48,58
skiing slalom,_YZiOJn1mYg,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/_YZiOJn1mYg_000010_000020,301,10,20
skiing slalom,gfux7QZsXGg,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/gfux7QZsXGg_000172_000182,300,172,182
skiing slalom,Bm6RhvexHnc,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/Bm6RhvexHnc_000020_000030,300,20,30
skiing slalom,UK9r7mu9A-s,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/UK9r7mu9A-s_000483_000493,300,483,493
skiing slalom,8SUqJPBbweE,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/8SUqJPBbweE_000038_000048,600,38,48
skiing slalom,0SmOlvfSzoI,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/0SmOlvfSzoI_000095_000105,300,95,105
skiing slalom,-t8vdaAZKRs,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/-t8vdaAZKRs_000552_000562,300,552,562
skiing slalom,Zajrgco48XM,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/Zajrgco48XM_000010_000020,300,10,20
skiing slalom,Z5Z_FhmdjOQ,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/Z5Z_FhmdjOQ_000017_000027,300,17,27
skiing slalom,nK3b9DTxP5w,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/nK3b9DTxP5w_000366_000376,300,366,376
skiing slalom,2LhezSZTO6M,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/2LhezSZTO6M_001344_001354,300,1344,1354
skiing slalom,4p4eqetk4R8,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/4p4eqetk4R8_000045_000055,300,45,55
skiing slalom,r0dVelmP76E,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/r0dVelmP76E_000195_000205,300,195,205
skiing slalom,MMSVjiTi6YQ,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/MMSVjiTi6YQ_000120_000130,300,120,130
skiing slalom,ksNTLQkUt_s,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/ksNTLQkUt_s_000133_000143,300,133,143
skiing slalom,S3hdJeyeRFE,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/S3hdJeyeRFE_000347_000357,300,347,357
skiing slalom,-b6DTetUS9E,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/-b6DTetUS9E_000034_000044,300,34,44
skiing slalom,6_35grP3MOc,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/6_35grP3MOc_000121_000131,300,121,131
skiing slalom,-Q2OO6q6-iM,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/-Q2OO6q6-iM_000008_000018,281,8,18
skiing slalom,_mMT4Nt_c-A,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/_mMT4Nt_c-A_000295_000305,300,295,305
skiing slalom,dzsLwiCoVfo,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/dzsLwiCoVfo_000367_000377,300,367,377
skiing slalom,6QcRPmZZVz4,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/6QcRPmZZVz4_000158_000168,300,158,168
skiing slalom,QlfjhINUcyI,/n/fs/visualai-scr/Data/HAT2/seg/skiing slalom/QlfjhINUcyI_000019_000029,286,19,29
brushing hair,YMO199qZ6SA,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/YMO199qZ6SA_000182_000192,300,182,192
brushing hair,-0CNBzthkZ4,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/-0CNBzthkZ4_000004_000014,300,4,14
brushing hair,GlykR4fqsVc,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/GlykR4fqsVc_000049_000059,300,49,59
brushing hair,n5JLcMOt3gU,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/n5JLcMOt3gU_000763_000773,300,763,773
brushing hair,GPuRBJNaE9s,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/GPuRBJNaE9s_000002_000012,236,2,12
brushing hair,63T-_NmyrqA,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/63T-_NmyrqA_000032_000042,301,32,42
brushing hair,MCaiKmg6qo8,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/MCaiKmg6qo8_000001_000011,300,1,11
brushing hair,LIv9d-4Vi_k,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/LIv9d-4Vi_k_000007_000017,300,7,17
brushing hair,WYt3rTcbC_Q,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/WYt3rTcbC_Q_000390_000400,300,390,400
brushing hair,P9iTjVixn-E,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/P9iTjVixn-E_000431_000441,300,431,441
brushing hair,MPDAag15nXA,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/MPDAag15nXA_000016_000026,300,16,26
brushing hair,vF-nfOxhiCQ,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/vF-nfOxhiCQ_000051_000061,300,51,61
brushing hair,AuqIu3x_lhY,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/AuqIu3x_lhY_000118_000128,300,118,128
brushing hair,6JO9EwAZ7Y0,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/6JO9EwAZ7Y0_000023_000033,300,23,33
brushing hair,CfaunD-wk9o,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/CfaunD-wk9o_000076_000086,300,76,86
brushing hair,9LnZrptwj6Q,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/9LnZrptwj6Q_000314_000324,300,314,324
brushing hair,gaunySZtkzA,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/gaunySZtkzA_000020_000030,301,20,30
brushing hair,bLgdi4w7OAk,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/bLgdi4w7OAk_000002_000012,300,2,12
brushing hair,gl6H-pSUrp4,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/gl6H-pSUrp4_000262_000272,300,262,272
brushing hair,Zo7RBEOD63I,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/Zo7RBEOD63I_001009_001019,300,1009,1019
brushing hair,Dt0O8uruyMI,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/Dt0O8uruyMI_000000_000010,300,0,10
brushing hair,gHKQZvQ3RAk,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/gHKQZvQ3RAk_000047_000057,300,47,57
brushing hair,a2WgvBUiNE0,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/a2WgvBUiNE0_000144_000154,300,144,154
brushing hair,-DavtY9xgnc,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/-DavtY9xgnc_000545_000555,300,545,555
brushing hair,6JTYJvGHI7A,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/6JTYJvGHI7A_000005_000015,300,5,15
brushing hair,Nay7yu0HMM4,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/Nay7yu0HMM4_000048_000058,300,48,58
brushing hair,Exyv2UKrdJQ,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/Exyv2UKrdJQ_000108_000118,300,108,118
brushing hair,6inRgsTHfPY,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/6inRgsTHfPY_000325_000335,300,325,335
brushing hair,pKEgGe8lWnA,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/pKEgGe8lWnA_000007_000017,300,7,17
brushing hair,fSi87zV0arw,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/fSi87zV0arw_000403_000413,300,403,413
brushing hair,3-UHHYrkjGM,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/3-UHHYrkjGM_000001_000011,300,1,11
brushing hair,RnFhRlNPQik,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/RnFhRlNPQik_000478_000488,300,478,488
brushing hair,EJfiLph7tJ0,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/EJfiLph7tJ0_000000_000010,300,0,10
brushing hair,D_kft_TtVfo,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/D_kft_TtVfo_000064_000074,300,64,74
brushing hair,MPx8w7ioI4o,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/MPx8w7ioI4o_000323_000333,300,323,333
brushing hair,A3yC6hwhcJc,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/A3yC6hwhcJc_000001_000011,300,1,11
brushing hair,akQBW0Uosf4,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/akQBW0Uosf4_000120_000130,300,120,130
brushing hair,mupzvLpU8UU,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/mupzvLpU8UU_000009_000019,300,9,19
brushing hair,i4ddhWXmitw,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/i4ddhWXmitw_000001_000011,300,1,11
brushing hair,9Y4VWs9AlFA,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/9Y4VWs9AlFA_000582_000592,300,582,592
brushing hair,gkNaCAQyU_0,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/gkNaCAQyU_0_000034_000044,300,34,44
brushing hair,noOO764P9nU,/n/fs/visualai-scr/Data/HAT2/seg/brushing hair/noOO764P9nU_000001_000011,300,1,11
