label,youtube_id,time_start,time_end,full_path,num_files,hasPerson,segmented_path,mask_path,bboxes_info,bbox_vis_path
brushing hair,RXUC8ebzAEI,123,133,/n/fs/visualai-scr/Data/Mimetics2/brushing hair/RXUC8ebzAEI_000123_000133,250,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/brushing hair/RXUC8ebzAEI_000123_000133,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/brushing hair/RXUC8ebzAEI_000123_000133,"[{'class': 'person', 'confidence': 0.5827361345291138, 'bbox': [250.64227294921875, 78.70388793945312, 420.54791259765625, 357.30499267578125]}, {'class': 'person', 'confidence': 0.5755721926689148, 'bbox': [167.09066772460938, 148.32379150390625, 234.69015502929688, 258.4544677734375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/brushing hair/RXUC8ebzAEI_000123_000133/bbox_img/bbox_image.jpg
brushing hair,MNj1VOYinX0,63,73,/n/fs/visualai-scr/Data/Mimetics2/brushing hair/MNj1VOYinX0_000063_000073,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/brushing hair/MNj1VOYinX0_000063_000073,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/brushing hair/MNj1VOYinX0_000063_000073,"[{'class': 'person', 'confidence': 0.8667646646499634, 'bbox': [43.901817321777344, 100.50048828125, 150.78463745117188, 352.2394714355469]}, {'class': 'sink', 'confidence': 0.35088953375816345, 'bbox': [128.22215270996094, 182.04476928710938, 199.5225372314453, 212.99777221679688]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/brushing hair/MNj1VOYinX0_000063_000073/bbox_img/bbox_image.jpg
punching person (boxing),dGFYRCvR_II,197,199,/n/fs/visualai-scr/Data/Mimetics2/punching person (boxing)/dGFYRCvR_II_000197_000199,60,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/dGFYRCvR_II_000197_000199,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/punching person (boxing)/dGFYRCvR_II_000197_000199,"[{'class': 'person', 'confidence': 0.8313745856285095, 'bbox': [585.0166015625, 136.98719787597656, 1083.56591796875, 536.286865234375]}, {'class': 'person', 'confidence': 0.8054250478744507, 'bbox': [464.1214294433594, 0.931121826171875, 698.6544189453125, 453.6455078125]}, {'class': 'person', 'confidence': 0.7994909882545471, 'bbox': [385.7744140625, 2.536224365234375, 569.3114013671875, 449.471923828125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/dGFYRCvR_II_000197_000199/bbox_img/bbox_image.jpg
punching person (boxing),wPwRnIwXWNA,171,175,/n/fs/visualai-scr/Data/Mimetics2/punching person (boxing)/wPwRnIwXWNA_000171_000175,120,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/wPwRnIwXWNA_000171_000175,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/punching person (boxing)/wPwRnIwXWNA_000171_000175,"[{'class': 'person', 'confidence': 0.8862457871437073, 'bbox': [116.1221923828125, 0.0, 683.1610107421875, 714.3973388671875]}, {'class': 'person', 'confidence': 0.8429657220840454, 'bbox': [1132.4710693359375, 211.7647705078125, 1279.3262939453125, 715.23193359375]}, {'class': 'person', 'confidence': 0.8259985446929932, 'bbox': [872.46728515625, 290.779296875, 1193.481689453125, 716.5716552734375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/wPwRnIwXWNA_000171_000175/bbox_img/bbox_image.jpg
punching person (boxing),gYZbufD61Og,214,216,/n/fs/visualai-scr/Data/Mimetics2/punching person (boxing)/gYZbufD61Og_000214_000216,50,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/gYZbufD61Og_000214_000216,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/punching person (boxing)/gYZbufD61Og_000214_000216,"[{'class': 'person', 'confidence': 0.8816722631454468, 'bbox': [490.302001953125, 89.82330322265625, 1190.183837890625, 624.7080078125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/gYZbufD61Og_000214_000216/bbox_img/bbox_image.jpg
punching person (boxing),SdY0GFiME2c,396,399,/n/fs/visualai-scr/Data/Mimetics2/punching person (boxing)/SdY0GFiME2c_000396_000399,90,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/SdY0GFiME2c_000396_000399,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/punching person (boxing)/SdY0GFiME2c_000396_000399,"[{'class': 'person', 'confidence': 0.7781312465667725, 'bbox': [138.55604553222656, 51.9531135559082, 199.41793823242188, 219.642578125]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/punching person (boxing)/SdY0GFiME2c_000396_000399/bbox_img/bbox_image.jpg
playing accordion,LfceW5releU,2,4,/n/fs/visualai-scr/Data/Mimetics2/playing accordion/LfceW5releU_000002_000004,60,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/LfceW5releU_000002_000004,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing accordion/LfceW5releU_000002_000004,"[{'class': 'person', 'confidence': 0.6173703670501709, 'bbox': [70.10774230957031, 40.67972946166992, 252.21522521972656, 357.6236877441406]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/LfceW5releU_000002_000004/bbox_img/bbox_image.jpg
playing accordion,vDonJJgnI0w,10,20,/n/fs/visualai-scr/Data/Mimetics2/playing accordion/vDonJJgnI0w_000010_000020,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/vDonJJgnI0w_000010_000020,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing accordion/vDonJJgnI0w_000010_000020,"[{'class': 'person', 'confidence': 0.8176969885826111, 'bbox': [0.0, 125.34785461425781, 187.9021759033203, 359.7659912109375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/vDonJJgnI0w_000010_000020/bbox_img/bbox_image.jpg
playing accordion,USAL4OpwJ-w,20,30,/n/fs/visualai-scr/Data/Mimetics2/playing accordion/USAL4OpwJ-w_000020_000030,300,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/USAL4OpwJ-w_000020_000030,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/playing accordion/USAL4OpwJ-w_000020_000030,"[{'class': 'chair', 'confidence': 0.8361987471580505, 'bbox': [334.05535888671875, 250.13180541992188, 469.4647216796875, 357.8252868652344]}, {'class': 'person', 'confidence': 0.715358316898346, 'bbox': [140.4167022705078, 70.19882202148438, 328.1941833496094, 356.9683532714844]}, {'class': 'chair', 'confidence': 0.5376668572425842, 'bbox': [305.84918212890625, 195.25216674804688, 437.93682861328125, 346.0342102050781]}, {'class': 'person', 'confidence': 0.32785698771476746, 'bbox': [0.25403523445129395, 173.2663116455078, 82.53260803222656, 351.6853332519531]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/playing accordion/USAL4OpwJ-w_000020_000030/bbox_img/bbox_image.jpg
archery,SHVMWGGAkGQ,104,109,/n/fs/visualai-scr/Data/Mimetics2/archery/SHVMWGGAkGQ_000104_000109,100,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/SHVMWGGAkGQ_000104_000109,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/SHVMWGGAkGQ_000104_000109,"[{'class': 'person', 'confidence': 0.9326450824737549, 'bbox': [457.8565979003906, 64.28656005859375, 1123.1558837890625, 714.5060424804688]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/SHVMWGGAkGQ_000104_000109/bbox_img/bbox_image.jpg
archery,ci9pKRJWueg,48,56,/n/fs/visualai-scr/Data/Mimetics2/archery/ci9pKRJWueg_000048_000056,240,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/ci9pKRJWueg_000048_000056,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/ci9pKRJWueg_000048_000056,"[{'class': 'person', 'confidence': 0.909162700176239, 'bbox': [816.841064453125, 149.9344482421875, 1036.35400390625, 617.0956420898438]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/ci9pKRJWueg_000048_000056/bbox_img/bbox_image.jpg
archery,x58YK75ijjY,21,30,/n/fs/visualai-scr/Data/Mimetics2/archery/x58YK75ijjY_000021_000030,270,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/x58YK75ijjY_000021_000030,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/x58YK75ijjY_000021_000030,"[{'class': 'person', 'confidence': 0.9079410433769226, 'bbox': [678.249755859375, 89.91314697265625, 905.3271484375, 672.4788818359375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/x58YK75ijjY_000021_000030/bbox_img/bbox_image.jpg
archery,GZWM9or9AhM,40,44,/n/fs/visualai-scr/Data/Mimetics2/archery/GZWM9or9AhM_000040_000044,120,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/GZWM9or9AhM_000040_000044,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/GZWM9or9AhM_000040_000044,"[{'class': 'person', 'confidence': 0.9451767206192017, 'bbox': [143.53497314453125, 55.638885498046875, 332.6669921875, 263.5515441894531]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/GZWM9or9AhM_000040_000044/bbox_img/bbox_image.jpg
archery,kQIZjktFIWY,165,168,/n/fs/visualai-scr/Data/Mimetics2/archery/kQIZjktFIWY_000165_000168,90,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/kQIZjktFIWY_000165_000168,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/archery/kQIZjktFIWY_000165_000168,"[{'class': 'person', 'confidence': 0.847446620464325, 'bbox': [495.6826171875, 145.4432373046875, 1092.593017578125, 714.4326171875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/archery/kQIZjktFIWY_000165_000168/bbox_img/bbox_image.jpg
catching or throwing frisbee,GdKK42PIcB0,81,84,/n/fs/visualai-scr/Data/Mimetics2/catching or throwing frisbee/GdKK42PIcB0_000081_000084,90,False,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/GdKK42PIcB0_000081_000084,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/catching or throwing frisbee/GdKK42PIcB0_000081_000084,[],/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/GdKK42PIcB0_000081_000084/bbox_img/bbox_image.jpg
catching or throwing frisbee,RQkSoH9WTks,29,31,/n/fs/visualai-scr/Data/Mimetics2/catching or throwing frisbee/RQkSoH9WTks_000029_000031,60,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/RQkSoH9WTks_000029_000031,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/catching or throwing frisbee/RQkSoH9WTks_000029_000031,"[{'class': 'person', 'confidence': 0.9287605285644531, 'bbox': [853.569091796875, 0.0, 1279.155029296875, 669.6217041015625]}, {'class': 'person', 'confidence': 0.7951763272285461, 'bbox': [670.33642578125, 74.22645568847656, 723.749267578125, 223.11891174316406]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/RQkSoH9WTks_000029_000031/bbox_img/bbox_image.jpg
catching or throwing frisbee,TazunpSKrq0,73,76,/n/fs/visualai-scr/Data/Mimetics2/catching or throwing frisbee/TazunpSKrq0_000073_000076,75,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/TazunpSKrq0_000073_000076,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/catching or throwing frisbee/TazunpSKrq0_000073_000076,"[{'class': 'person', 'confidence': 0.6768560409545898, 'bbox': [1.9077873229980469, 102.70953369140625, 187.549072265625, 272.26025390625]}, {'class': 'person', 'confidence': 0.6672247052192688, 'bbox': [349.4673156738281, 131.80148315429688, 374.5174255371094, 178.28875732421875]}, {'class': 'person', 'confidence': 0.510932207107544, 'bbox': [205.8691864013672, 138.23580932617188, 261.78759765625, 260.4500732421875]}, {'class': 'person', 'confidence': 0.474090576171875, 'bbox': [255.09609985351562, 126.27351379394531, 309.6902770996094, 226.12924194335938]}, {'class': 'person', 'confidence': 0.45631206035614014, 'bbox': [199.73977661132812, 90.03120422363281, 260.80078125, 138.7472686767578]}, {'class': 'person', 'confidence': 0.4521915018558502, 'bbox': [172.94692993164062, 123.00927734375, 262.3778076171875, 261.89459228515625]}, {'class': 'person', 'confidence': 0.3055289387702942, 'bbox': [322.76214599609375, 123.59374237060547, 341.0147705078125, 177.13372802734375]}, {'class': 'person', 'confidence': 0.2926425635814667, 'bbox': [304.6178894042969, 122.4627685546875, 325.4310302734375, 172.78875732421875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/catching or throwing frisbee/TazunpSKrq0_000073_000076/bbox_img/bbox_image.jpg
drinking,JV3qQldC1eg,399,402,/n/fs/visualai-scr/Data/Mimetics2/drinking/JV3qQldC1eg_000399_000402,75,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/JV3qQldC1eg_000399_000402,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/JV3qQldC1eg_000399_000402,"[{'class': 'person', 'confidence': 0.9109880924224854, 'bbox': [207.98193359375, 113.33926391601562, 375.613525390625, 315.1944580078125]}, {'class': 'person', 'confidence': 0.8235869407653809, 'bbox': [363.61505126953125, 54.8211669921875, 519.9077758789062, 317.7991638183594]}, {'class': 'chair', 'confidence': 0.4291013181209564, 'bbox': [197.2420654296875, 171.6363067626953, 311.023681640625, 318.51153564453125]}, {'class': 'bench', 'confidence': 0.4004686176776886, 'bbox': [196.612060546875, 168.66079711914062, 308.018310546875, 317.78997802734375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/JV3qQldC1eg_000399_000402/bbox_img/bbox_image.jpg
drinking,UinTEeZHWas,28,33,/n/fs/visualai-scr/Data/Mimetics2/drinking/UinTEeZHWas_000028_000033,150,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/UinTEeZHWas_000028_000033,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/UinTEeZHWas_000028_000033,"[{'class': 'tie', 'confidence': 0.8000999689102173, 'bbox': [123.25845336914062, 192.12046813964844, 177.37664794921875, 351.2538757324219]}, {'class': 'person', 'confidence': 0.7291733026504517, 'bbox': [0.28918933868408203, 3.2936582565307617, 306.1605529785156, 355.4132995605469]}, {'class': 'tie', 'confidence': 0.37603646516799927, 'bbox': [135.97085571289062, 200.0526123046875, 176.32798767089844, 355.3275451660156]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/UinTEeZHWas_000028_000033/bbox_img/bbox_image.jpg
drinking,Q6g6dU0IgBU,5,10,/n/fs/visualai-scr/Data/Mimetics2/drinking/Q6g6dU0IgBU_000005_000010,30,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/Q6g6dU0IgBU_000005_000010,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/Q6g6dU0IgBU_000005_000010,"[{'class': 'person', 'confidence': 0.5696513652801514, 'bbox': [96.71923828125, 0.296478271484375, 319.14410400390625, 239.80197143554688]}, {'class': 'book', 'confidence': 0.3265039622783661, 'bbox': [13.594741821289062, 20.028793334960938, 161.84141540527344, 92.43045043945312]}, {'class': 'book', 'confidence': 0.2981274425983429, 'bbox': [14.35357666015625, 0.0, 153.33258056640625, 37.518287658691406]}, {'class': 'book', 'confidence': 0.2926861047744751, 'bbox': [74.41820526123047, 147.71075439453125, 86.39253997802734, 189.124755859375]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/Q6g6dU0IgBU_000005_000010/bbox_img/bbox_image.jpg
drinking,C_zr0Kq_qfg,69,71,/n/fs/visualai-scr/Data/Mimetics2/drinking/C_zr0Kq_qfg_000069_000071,48,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/C_zr0Kq_qfg_000069_000071,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/C_zr0Kq_qfg_000069_000071,"[{'class': 'person', 'confidence': 0.6357330083847046, 'bbox': [179.80191040039062, 179.15284729003906, 244.6136474609375, 263.734130859375]}, {'class': 'chair', 'confidence': 0.29307806491851807, 'bbox': [74.80572509765625, 324.7559509277344, 177.19720458984375, 359.7767028808594]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/C_zr0Kq_qfg_000069_000071/bbox_img/bbox_image.jpg
drinking,ftRFY6vUIEw,235,240,/n/fs/visualai-scr/Data/Mimetics2/drinking/ftRFY6vUIEw_000235_000240,150,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/ftRFY6vUIEw_000235_000240,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/ftRFY6vUIEw_000235_000240,"[{'class': 'person', 'confidence': 0.8577452898025513, 'bbox': [327.770751953125, 77.0218505859375, 470.76007080078125, 352.4682312011719]}, {'class': 'person', 'confidence': 0.8192206621170044, 'bbox': [38.127593994140625, 98.7282943725586, 251.952392578125, 347.1919860839844]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/ftRFY6vUIEw_000235_000240/bbox_img/bbox_image.jpg
drinking,JV3qQldC1eg,390,391,/n/fs/visualai-scr/Data/Mimetics2/drinking/JV3qQldC1eg_000390_000391,25,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/JV3qQldC1eg_000390_000391,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/JV3qQldC1eg_000390_000391,"[{'class': 'person', 'confidence': 0.8636240363121033, 'bbox': [285.77740478515625, 54.35296630859375, 471.71466064453125, 316.26568603515625]}, {'class': 'bench', 'confidence': 0.4051717519760132, 'bbox': [265.5692138671875, 201.5576171875, 579.2708129882812, 324.48736572265625]}, {'class': 'chair', 'confidence': 0.27938809990882874, 'bbox': [257.5322265625, 171.39459228515625, 387.807373046875, 319.33514404296875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/JV3qQldC1eg_000390_000391/bbox_img/bbox_image.jpg
drinking,TGhDWDW7WhY,562,567,/n/fs/visualai-scr/Data/Mimetics2/drinking/TGhDWDW7WhY_000562_000567,120,True,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/TGhDWDW7WhY_000562_000567,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_binarymasks_mimetics/drinking/TGhDWDW7WhY_000562_000567,"[{'class': 'person', 'confidence': 0.8807435035705566, 'bbox': [74.46156311035156, 33.963623046875, 218.94517517089844, 238.9989013671875]}]",/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/mimetics/new_segmented_mimetics/drinking/TGhDWDW7WhY_000562_000567/bbox_img/bbox_image.jpg
